CrashId,Town Name,Date Of Crash,Time of Crash,Route Class
3186155,Berlin,2015-11-05,19:28:00,State
3186238,Bristol,2015-10-08,8:26:00,Local
3186285,Cheshire,2015-10-10,18:56:00,State
3186301,Danbury,2015-10-29,12:21:00,Local
3186359,East Haven,2015-11-07,16:53:00,State
3186368,Fairfield,2015-05-05,4:57:00,State
3186381,Granby,2015-11-21,17:38:00,Local
3186396,Guilford,2015-11-03,17:30:00,State
3186402,Hartford,2015-12-04,22:46:00,Local
3186428,Hartford,2015-12-25,1:35:00,Local
3186653,Ashford,2015-11-16,0:31:00,Interstate
3187108,Trumbull,2015-11-26,0:58:00,Local
3187321,Branford,2015-04-16,8:54:00,Local
3187494,Granby,2015-04-12,16:16:00,State
3187512,Hartford,2015-07-23,17:28:00,Local
3187656,New Milford,2015-08-14,23:26:00,USRoute
3187719,Thompson,2015-10-17,17:06:00,Local
3187840,Wethersfield,2015-12-07,19:15:00,Local
3189953,Montville,2015-05-17,13:30:00,Local
3190290,Suffield,2015-03-13,23:18:00,State
3190390,West Haven,2015-04-04,13:24:00,Local
3190478,Bridgeport,2015-02-06,1:21:00,State
3190554,Hartford,2015-03-08,21:17:00,USRoute
3190622,Newington,2015-02-12,20:43:00,State
3190623,Newington,2015-02-27,20:10:00,State
3190954,Newington,2015-09-15,6:03:00,State
3190999,Stamford,2015-09-16,22:10:00,USRoute
3191212,Waterbury,2015-09-28,20:40:00,Local
3194353,Hartford,2016-03-25,1:02:00,Local
3197001,Wethersfield,2016-04-06,19:53:00,State
3197269,Greenwich,2016-04-17,22:56:00,USRoute
3199104,Enfield,2016-02-17,6:03:00,USRoute
3200726,Manchester,2015-10-12,21:59:00,USRoute
3201305,Branford,2016-04-22,12:45:00,State
3202086,Bridgeport,2016-05-14,14:54:00,Local
3202207,New Haven,2016-04-25,22:32:00,USRoute
3203545,New Haven,2016-05-19,23:30:00,Local
3204137,Middlebury,2016-05-24,9:14:00,Local
3204154,New Haven,2015-04-24,22:15:00,Local
3204470,Manchester,2016-01-29,20:58:00,Local
3207464,Shelton,2016-05-11,20:40:00,State
3207625,Bridgeport,2016-06-04,5:46:00,Local
3208288,Bridgeport,2016-06-19,5:02:00,Local
3208829,Monroe,2016-03-15,21:40:00,Local
3210517,Coventry,2016-05-24,23:15:00,USRoute
3211789,West Hartford,2016-05-04,14:38:00,USRoute
3213297,New Haven,2016-03-07,0:06:00,Local
3215513,New Haven,2016-01-03,21:36:00,Local
3217004,Waterbury,2015-01-15,0:49:00,Local
3217006,Waterbury,2015-05-03,7:03:00,Local
3217007,Waterbury,2015-06-14,1:00:00,Local
3217008,Waterbury,2015-07-01,3:03:00,Local
3217010,Waterbury,2015-09-08,6:15:00,Local
3217011,Waterbury,2015-10-15,13:11:00,Local
3217385,New Haven,2016-07-16,16:36:00,Local
3217606,Wallingford,2016-06-17,23:07:00,USRoute
3224354,Torrington,2016-03-17,3:43:00,State
3224743,Woodbridge,2016-06-10,21:53:00,Local
3225567,Middletown,2015-03-17,10:38:00,State
3225697,East Hartford,2015-05-13,4:31:00,State
3234595,Orange,2016-07-24,0:23:00,State
3234902,Shelton,2016-02-28,4:46:00,State
3236378,Hartford,2016-08-25,3:21:00,Local
3236396,Meriden,2016-08-19,2:40:00,Local
3236502,Old Saybrook,2016-08-16,20:11:00,Local
3236713,Guilford,2016-08-04,13:46:00,Local
3236959,Bristol,2016-07-07,13:42:00,Local
3237974,Bloomfield,2016-07-29,8:38:00,State
3237992,Bristol,2016-08-06,0:50:00,Local
3238246,Stratford,2016-05-23,18:33:00,Local
3239672,Rocky Hill,2016-06-19,5:18:00,Local
3241831,Bristol,2016-07-15,13:41:00,Local
3242269,Waterbury,2016-03-10,13:49:00,State
3242317,West Haven,2016-08-22,22:34:00,Local
3243570,Danbury,2016-02-03,21:42:00,Local
3244753,Bridgeport,2016-09-08,13:39:00,Local
3245336,Waterbury,2015-08-04,0:01:00,Local
3245395,Derby,2016-06-23,23:59:00,State
3247816,Plainfield,2015-04-17,0:57:00,State
3248571,Brooklyn,2015-02-06,14:11:00,State
3248572,Branford,2015-02-08,0:48:00,Interstate
3248576,Waterbury,2015-02-21,1:54:00,State
3248584,Tolland,2015-03-19,11:37:00,Local
3248586,Willington,2015-03-23,16:44:00,State
3251520,Old Lyme,2015-05-02,15:49:00,USRoute
3251535,Westbrook,2015-07-23,16:38:00,Local
3253020,Hartford,2015-11-10,10:54:00,Local
3253263,Milford,2016-01-09,17:33:00,State
3254462,Cromwell,2015-01-03,15:44:00,Interstate
3254637,Cheshire,2015-03-09,15:53:00,Interstate
3254689,Fairfield,2015-04-02,9:56:00,Interstate
3254739,Stratford,2015-04-26,1:43:00,State
3254743,Southington,2015-05-04,7:45:00,Interstate
3254747,Fairfield,2015-05-05,3:07:00,Interstate
3254749,Lebanon,2015-05-14,6:24:00,Local
3254778,East Lyme,2015-08-09,11:59:00,Local
3254791,North Stonington,2015-09-04,9:46:00,Interstate
3254817,Killingly,2015-10-31,21:56:00,USRoute
3254839,Warren,2015-11-19,17:10:00,State
3256731,Hartford,2016-05-08,5:06:00,Local
3257565,Milford,2016-03-06,2:00:00,USRoute
3257638,New Milford,2016-01-25,9:11:00,USRoute
3257816,Stamford,2016-01-10,20:24:00,State
3258040,Westport,2015-02-02,23:22:00,Interstate
3258042,Woodbury,2015-02-25,12:49:00,Local
3258056,Shelton,2015-05-07,11:38:00,State
3258071,Harwinton,2015-05-18,10:55:00,State
3258086,Guilford,2015-05-27,5:43:00,Interstate
3258131,East Haddam,2015-06-27,15:59:00,Local
3258216,East Hartford,2015-08-07,22:10:00,Interstate
3258259,Columbia,2015-09-18,16:11:00,State
3258289,Bethlehem,2015-10-11,15:57:00,State
3258297,Torrington,2015-10-19,23:40:00,State
3258308,Bozrah,2015-10-30,8:01:00,State
3259347,Bloomfield,2015-09-04,23:56:00,State
3259369,Bridgeport,2016-01-11,15:18:00,Local
3259370,Bridgeport,2016-02-06,6:32:00,Local
3259623,Fairfield,2016-08-07,9:12:00,Local
3260047,Hartford,2016-08-21,22:37:00,State
3260069,Manchester,2016-01-15,19:35:00,State
3260284,Middletown,2015-06-29,9:55:00,State
3260421,Monroe,2016-06-18,10:20:00,State
3260482,New Haven,2016-08-13,21:20:00,USRoute
3260593,Newington,2016-02-25,18:53:00,State
3261209,Shelton,2015-04-25,7:45:00,State
3261211,Andover,2015-06-04,13:24:00,USRoute
3261216,East Hartford,2015-08-07,22:18:00,State
3261219,New Haven,2015-08-15,21:10:00,Interstate
3261225,Thompson,2015-09-19,15:43:00,State
3261245,Sherman,2015-11-24,11:12:00,State
3261246,East Windsor,2015-11-28,2:52:00,Interstate
3261248,Marlborough,2015-12-09,23:43:00,State
3261252,East Hartford,2015-12-26,3:56:00,Interstate
3261262,Stratford,2016-01-13,21:17:00,State
3261267,Willington,2016-01-23,19:35:00,Local
3261272,New Haven,2016-02-06,2:32:00,Local
3261299,Somers,2016-03-23,11:11:00,State
3262349,Bridgeport,2016-07-02,13:45:00,Local
3264603,Westport,2016-01-22,11:42:00,Interstate
3264605,Tolland,2016-02-10,11:49:00,State
3265370,East Haven,2016-08-31,16:15:00,Local
3266332,Berlin,2015-07-26,0:18:00,State
3267599,Meriden,2015-11-17,18:00:00,Local
3268128,New Milford,2015-08-02,15:58:00,USRoute
3269319,Mansfield,2015-03-23,10:32:00,State
3269760,Windsor Locks,2015-11-19,5:32:00,Interstate
3270881,Waterbury,2015-07-04,0:57:00,State
3273536,New London,2015-12-18,2:07:00,State
3274149,North Canaan,2015-06-03,0:46:00,Local
3274155,Montville,2015-08-11,19:09:00,State
3275062,East Lyme,2016-01-11,4:28:00,Interstate
3278084,New Haven,2016-01-28,10:37:00,USRoute
3278726,Plymouth,2015-09-21,18:13:00,Local
3279272,Westbrook,2015-04-25,17:56:00,USRoute
3279274,Derby,2015-06-20,2:28:00,State
3279299,Plainville,2015-08-03,3:53:00,Interstate
3280575,Suffield,2015-06-14,18:43:00,State
3281885,Bridgewater,2016-01-09,11:57:00,Unknown
3281886,Union,2016-01-12,20:31:00,Unknown
3282066,East Hartford,2015-04-16,17:55:00,USRoute
3282117,East Haven,2016-09-14,12:01:00,USRoute
3282609,Hartford,2016-03-25,4:48:00,Local
3282627,Hartford,2016-09-20,5:09:00,Local
3283586,Orange,2016-04-20,21:01:00,State
3283995,Deep River,2015-05-23,2:46:00,State
3283998,Kent,2015-07-12,9:28:00,State
3283999,Middlefield,2015-07-30,23:43:00,State
3284002,East Lyme,2015-09-01,14:37:00,State
3284003,Montville,2015-09-04,21:22:00,State
3284004,West Hartford,2015-09-09,19:57:00,Interstate
3284005,Norwalk,2015-10-06,15:14:00,USRoute
3284006,Norwalk,2015-10-07,15:19:00,Interstate
3284008,Chester,2015-10-11,20:56:00,State
3284014,Norwich,2015-11-21,22:02:00,Interstate
3284015,Windham,2015-11-22,1:21:00,USRoute
3284020,Bethany,2015-12-25,20:30:00,State
3286863,Manchester,2016-07-15,0:22:00,State
3287224,Middlebury,2015-10-25,22:02:00,Interstate
3289869,New Haven,2015-01-18,7:58:00,State
3296455,Killingly,2015-01-03,15:30:00,Interstate
3296456,Bethany,2015-01-24,9:56:00,State
3303735,Portland,2015-08-08,14:59:00,Local
3305900,Old Saybrook,2016-09-30,22:36:00,State
3306323,Stratford,2015-10-10,18:03:00,Interstate
3308355,Bethel,2016-05-16,23:41:00,State
3308795,New Haven,2016-10-28,21:54:00,State
3308877,Southington,2016-09-23,2:37:00,Unknown
3308924,Canaan,2015-09-09,19:13:00,USRoute
3308925,East Hartford,2015-11-08,10:12:00,Interstate
3309231,Waterbury,2015-04-04,14:40:00,Local
3310042,Meriden,2016-10-07,20:33:00,Local
3310059,Monroe,2016-06-13,19:03:00,State
3310066,New Britain,2016-06-19,19:47:00,Local
3310145,Rocky Hill,2016-09-10,16:49:00,State
3310154,Shelton,2016-05-06,13:33:00,State
3310397,Waterbury,2016-01-18,10:35:00,Local
3310418,Westport,2016-05-13,10:07:00,USRoute
3312799,East Haven,2016-05-29,21:56:00,Local
3312808,Easton,2016-02-18,12:38:00,State
3312875,Fairfield,2016-09-27,19:47:00,State
3313312,New Britain,2016-07-28,18:36:00,Local
3313642,Norwalk,2016-05-12,17:10:00,Local
3313678,Norwich,2016-07-30,2:16:00,State
3313951,Southbury,2016-07-11,13:19:00,Local
3314401,Stonington,2016-05-25,10:04:00,USRoute
3315255,Orange,2016-10-14,21:47:00,USRoute
3315366,Eastford,2016-04-18,15:31:00,USRoute
3315368,Voluntown,2016-07-07,5:09:00,State
3316190,East Hartford,2016-11-04,18:20:00,USRoute
3316629,Ansonia,2015-08-20,16:55:00,Local
3316718,Coventry,2015-08-07,16:15:00,USRoute
3316738,East Hartford,2016-02-13,2:07:00,USRoute
3316739,East Haven,2016-03-04,14:26:00,State
3316757,Granby,2015-05-22,16:41:00,State
3316793,Hartford,2015-11-21,2:08:00,Local
3316895,New Milford,2015-11-14,10:40:00,USRoute
3316901,Newtown,2016-04-17,20:01:00,State
3316906,North Branford,2016-07-18,5:16:00,State
3316932,Plainville,2015-03-07,20:57:00,State
3316939,Portland,2015-01-10,2:07:00,State
3316952,Southington,2016-04-30,0:14:00,Local
3316986,Branford,2015-04-30,3:35:00,Interstate
3316994,Glastonbury,2015-08-06,5:32:00,State
3316996,Watertown,2015-08-22,21:57:00,State
3316997,Ledyard,2015-09-07,19:26:00,State
3316998,New Haven,2015-09-08,4:37:00,Interstate
3317000,Andover,2015-09-20,1:59:00,USRoute
3317001,Mansfield,2015-09-29,20:00:00,State
3317003,Ledyard,2016-01-14,17:42:00,State
3317179,Woodbridge,2015-09-15,16:41:00,State
3318661,New Britain,2016-10-31,22:48:00,Local
3319236,Old Saybrook,2015-12-24,10:33:00,Interstate
3319237,Durham,2016-02-28,15:21:00,State
3319238,Rocky Hill,2016-03-03,9:52:00,Interstate
3323603,New Haven,2016-10-08,2:00:00,State
3323897,Wethersfield,2016-07-19,9:31:00,State
3324126,Shelton,2016-12-09,17:14:00,Local
3324157,Southington,2015-07-28,14:50:00,Interstate
3324158,Haddam,2015-08-28,6:18:00,State
3327413,Southbury,2015-11-04,10:50:00,Interstate
3327415,Thomaston,2015-12-06,17:32:00,State
3327563,Bristol,2015-12-13,0:35:00,State
3327569,Cheshire,2015-11-22,9:38:00,Local
3327572,Danbury,2015-11-24,19:07:00,State
3327604,Meriden,2015-11-22,1:55:00,State
3327626,Newington,2015-04-27,14:34:00,State
3327648,Simsbury,2015-01-26,15:02:00,State
3327666,Farmington,2015-03-05,23:58:00,Interstate
3327667,Killingworth,2015-05-17,16:25:00,State
3327668,Marlborough,2015-05-26,16:56:00,State
3327669,Eastford,2015-07-05,12:21:00,USRoute
3327670,Wallingford,2015-07-25,2:19:00,Interstate
3327671,Wallingford,2015-07-25,6:21:00,Interstate
3327672,Old Lyme,2015-08-15,5:38:00,Interstate
3327673,Shelton,2015-08-18,15:12:00,State
3327674,Cromwell,2015-08-22,1:11:00,State
3327675,Watertown,2015-09-30,21:40:00,State
3327676,Durham,2015-10-06,0:18:00,State
3327678,Southbury,2015-10-14,18:14:00,Interstate
3327679,Middlebury,2015-11-01,3:08:00,Interstate
3327680,Thompson,2015-11-05,20:27:00,Interstate
3327682,Mansfield,2015-11-11,22:28:00,State
3327684,Burlington,2015-12-03,13:27:00,State
3327685,Plainfield,2015-12-04,14:38:00,Interstate
3327686,East Haddam,2015-12-13,15:38:00,Local
3327857,Waterbury,2015-02-28,18:10:00,Local
3329287,Hartford,2015-03-31,5:02:00,Local
3329361,Milford,2016-06-15,12:40:00,USRoute
3329638,New Britain,2015-05-22,23:31:00,State
3330548,Stratford,2016-07-16,1:59:00,State
3331066,Bloomfield,2016-07-31,19:17:00,State
3331776,New Britain,2016-12-01,17:06:00,State
3332436,Stratford,2016-08-08,0:05:00,State
3332765,Southington,2016-08-15,9:55:00,Local
3332979,West Haven,2016-08-27,14:06:00,Local
3333609,Hamden,2016-12-11,2:05:00,State
3334369,Darien,2016-04-05,17:36:00,Interstate
3334370,East Haven,2016-07-02,11:08:00,Interstate
3335127,Bridgeport,2016-12-07,17:44:00,Local
3335927,Stamford,2016-07-20,19:01:00,USRoute
3335942,Cromwell,2015-10-06,16:58:00,Interstate
3336131,Waterbury,2016-08-07,23:56:00,Local
3336206,Windsor Locks,2016-02-21,19:51:00,State
3336362,Middletown,2016-07-07,15:34:00,State
3337416,East Hartford,2015-11-21,2:09:00,State
3338120,Woodbridge,2015-10-30,5:38:00,State
3339235,Norwalk,2017-01-08,15:54:00,Local
3339933,Newington,2016-10-19,14:30:00,Local
3340455,Groton,2016-10-31,17:19:00,State
3340932,Bristol,2016-11-27,6:38:00,USRoute
3341459,Woodbridge,2016-11-09,21:20:00,State
3341476,Bridgeport,2016-06-25,21:13:00,Local
3341680,Ledyard,2016-01-28,8:36:00,Local
3342088,Litchfield,2016-01-09,11:50:00,State
3344372,Portland,2016-09-02,14:33:00,State
3345671,Canaan,2016-06-06,21:53:00,USRoute
3346351,Fairfield,2016-12-14,1:28:00,Interstate
3350590,Middletown,2016-03-31,14:17:00,Local
3355584,West Haven,2017-02-05,7:33:00,Local
3355986,Danbury,2016-03-17,9:27:00,Interstate
3357101,Danbury,2016-09-03,4:23:00,USRoute
3357159,Hamden,2017-01-26,18:27:00,State
3357288,New Britain,2017-02-02,1:16:00,Local
3357297,New Haven,2016-11-30,17:50:00,Local
3357298,New Haven,2017-01-17,15:12:00,State
3361294,Greenwich,2017-02-06,18:27:00,USRoute
3361460,Simsbury,2016-08-24,11:27:00,State
3361467,Southington,2016-12-21,23:51:00,State
3361881,Fairfield,2017-03-04,18:16:00,State
3361977,Milford,2017-01-18,11:00:00,USRoute
3369578,Avon,2017-03-22,8:49:00,Local
3369856,Southington,2016-09-24,13:42:00,Local
3370043,West Hartford,2016-12-02,6:38:00,Local
3372096,Greenwich,2016-11-19,17:37:00,Local
3372191,Stamford,2016-11-05,7:30:00,Local
3372196,Enfield,2016-01-29,11:29:00,Interstate
3372197,Madison,2016-02-08,12:24:00,Interstate
3372198,Hartford,2016-02-14,20:48:00,Interstate
3372199,Brooklyn,2016-02-24,18:25:00,USRoute
3372200,East Hartford,2016-03-03,20:43:00,State
3372201,Old Lyme,2016-03-12,22:10:00,Local
3372203,Plainville,2016-05-20,18:10:00,State
3372205,Lebanon,2016-05-28,16:38:00,State
3372207,Griswold,2016-06-02,3:47:00,State
3372209,Mansfield,2016-10-16,1:14:00,Unknown
3372293,Waterbury,2016-09-23,9:58:00,Local
3372307,Watertown,2016-09-30,19:31:00,State
3373404,Ledyard,2016-04-05,20:57:00,State
3373497,New Milford,2016-11-16,20:49:00,Local
3373609,Waterbury,2016-01-06,21:28:00,Interstate
3373838,Watertown,2016-03-11,15:23:00,Local
3374189,Old Lyme,2016-04-20,0:57:00,Interstate
3374191,Waterbury,2016-06-10,1:26:00,State
3374194,Eastford,2016-06-17,15:58:00,USRoute
3374414,Waterbury,2016-04-27,11:37:00,State
3374415,Waterbury,2016-06-16,22:34:00,Local
3375654,Trumbull,2016-03-04,22:28:00,Local
3375769,Danbury,2016-10-11,8:08:00,State
3375928,Shelton,2016-05-19,1:11:00,State
3375931,East Haddam,2016-06-07,15:37:00,State
3375933,Haddam,2016-06-25,14:51:00,State
3375934,Hartford,2016-07-02,16:03:00,Interstate
3375935,Westbrook,2016-07-03,1:52:00,Interstate
3375938,Windsor,2016-07-14,22:40:00,State
3376075,Trumbull,2016-12-18,11:48:00,Local
3379118,Stratford,2016-10-05,8:17:00,Local
3379612,Stonington,2017-01-27,21:50:00,State
3381233,Canton,2017-01-23,12:32:00,State
3381274,Farmington,2016-10-20,18:08:00,State
3381299,Hartford,2017-02-25,2:28:00,Local
3381459,North Haven,2016-03-11,1:05:00,Interstate
3381460,Harwinton,2016-04-20,16:37:00,State
3381462,Southbury,2016-05-13,13:01:00,USRoute
3381463,East Haddam,2016-05-15,19:02:00,State
3381464,Seymour,2016-05-19,12:10:00,State
3381476,Oxford,2016-08-15,0:27:00,State
3381482,Preston,2016-10-16,12:19:00,Local
3381486,Norwich,2016-10-30,2:18:00,State
3381686,Waterford,2016-12-26,13:28:00,USRoute
3382503,Newtown,2017-01-19,14:58:00,USRoute
3384687,Newtown,2017-04-04,11:33:00,USRoute
3385083,New Milford,2017-02-19,20:02:00,USRoute
3385121,Bridgewater,2016-06-11,2:18:00,State
3385125,Windham,2016-09-23,22:54:00,Local
3385126,Deep River,2016-10-17,1:02:00,State
3385744,Westport,2017-02-25,19:39:00,Local
3386320,Waterbury,2017-01-24,19:11:00,Local
3387104,Stratford,2017-01-24,6:48:00,Local
3387404,Norwich,2015-03-03,16:57:00,State
3387536,Clinton,2017-04-11,11:04:00,Local
3387929,Stratford,2017-02-17,19:56:00,Local
3389374,Portland,2017-03-03,12:29:00,State
3389403,Cheshire,2017-05-18,18:45:00,State
3389502,Portland,2016-09-18,12:55:00,State
3389525,Chester,2016-03-13,4:03:00,State
3389528,Meriden,2016-07-07,22:05:00,State
3389530,Salisbury,2016-08-04,0:37:00,State
3389534,New Hartford,2016-09-16,9:13:00,USRoute
3389615,Waterbury,2016-12-24,1:35:00,Local
3389616,Waterbury,2017-01-11,14:17:00,Unknown
3389731,Wallingford,2015-12-20,13:11:00,Interstate
3389976,Shelton,2016-06-27,15:55:00,State
3390508,Wallingford,2015-10-09,1:16:00,Interstate
3391432,Norwich,2016-09-23,23:55:00,State
3391500,Salisbury,2016-08-07,17:40:00,State
3391501,Wallingford,2016-08-08,1:57:00,Interstate
3392006,Clinton,2017-05-04,15:43:00,State
3392186,Greenwich,2017-04-25,9:47:00,Interstate
3393532,New Haven,2017-04-02,12:45:00,State
3394891,Torrington,2017-04-03,9:03:00,State
3394910,East Haven,2017-01-05,19:09:00,State
3394946,Seymour,2017-04-11,21:35:00,Local
3394964,Southington,2017-03-19,2:14:00,State
3396878,West Haven,2017-04-09,15:05:00,Local
3397312,Bridgeport,2016-12-24,21:53:00,Local
3397331,Enfield,2016-12-02,0:51:00,USRoute
3397363,Middletown,2016-09-08,18:52:00,State
3397383,Norwich,2016-09-16,20:16:00,State
3397384,Plainfield,2017-01-01,11:20:00,Local
3397394,Stamford,2017-02-04,1:12:00,Local
3397491,Meriden,2016-01-01,6:24:00,State
3397492,Barkhamsted,2016-05-20,21:04:00,USRoute
3397494,Enfield,2016-06-13,0:06:00,Interstate
3397495,Montville,2016-07-25,3:47:00,State
3397497,New Haven,2016-08-11,13:14:00,Interstate
3399983,East Hartford,2017-04-25,19:14:00,Local
3400003,Stamford,2016-11-19,18:59:00,USRoute
3400057,Bridgeport,2016-07-17,17:27:00,Interstate
3400097,Waterbury,2017-04-21,22:06:00,Interstate
3400101,West Haven,2017-04-27,12:31:00,Local
3401103,Bridgeport,2017-05-12,16:13:00,USRoute
3401104,Meriden,2017-05-17,23:30:00,Local
3401150,Newtown,2017-04-18,17:26:00,Local
3401151,Newtown,2017-04-23,19:47:00,Local
3402116,Danbury,2017-05-25,12:42:00,Local
3403157,Danbury,2017-05-06,1:20:00,Local
3404936,East Haven,2016-12-03,20:39:00,State
3404968,Milford,2017-05-22,12:00:00,Unknown
3404972,New Haven,2017-05-16,19:54:00,Local
3404988,Southington,2017-03-29,16:22:00,Local
3404991,Killingly,2016-09-09,14:27:00,Interstate
3404992,Montville,2016-10-29,23:13:00,Interstate
3405078,West Hartford,2016-11-25,23:45:00,USRoute
3405747,Waterbury,2016-12-16,20:15:00,Local
3406973,Hamden,2017-06-10,15:44:00,Local
3408903,Shelton,2017-06-13,19:50:00,State
3408937,Fairfield,2017-02-27,1:58:00,Interstate
3409351,Madison,2017-06-24,1:38:00,State
3409387,New Haven,2017-06-21,23:12:00,Local
3409552,New Haven,2016-07-31,16:44:00,Interstate
3409553,New Haven,2016-08-25,3:50:00,Interstate
3410012,Windham,2017-06-01,20:10:00,State
3410757,New Fairfield,2015-03-28,15:24:00,State
3411741,Norwalk,2017-07-12,23:46:00,State
3411820,West Hartford,2017-06-08,19:41:00,State
3412062,Granby,2017-04-10,19:31:00,Local
3414028,Waterbury,2017-01-10,6:51:00,State
3414458,Hartford,2015-09-27,0:32:00,Local
3415084,Shelton,2015-10-15,18:18:00,State
3415886,Canton,2017-02-22,13:27:00,State
3416018,Bridgeport,2016-04-18,16:34:00,USRoute
3416098,Canton,2017-04-22,13:47:00,USRoute
3416913,New Haven,2017-01-02,1:35:00,State
3416955,Waterbury,2017-03-27,19:38:00,Local
3416956,Waterford,2017-01-19,7:33:00,State
3417066,Hartford,2017-05-25,15:22:00,Local
3417931,Bridgeport,2017-07-15,19:21:00,Local
3418504,Manchester,2016-09-24,9:44:00,Interstate
3418946,Coventry,2017-04-29,16:06:00,State
3419336,Danbury,2017-08-06,20:46:00,State
3419564,Orange,2017-07-26,7:23:00,State
3419592,Simsbury,2017-07-15,9:33:00,Local
3420161,Bloomfield,2016-03-17,6:53:00,State
3420684,New Haven,2016-09-14,1:23:00,Interstate
3420685,New Fairfield,2016-12-01,14:22:00,State
3422126,Hartford,2017-08-12,9:17:00,Local
3423147,Bridgeport,2017-08-16,6:46:00,Local
3423342,Hampton,2016-06-23,15:46:00,USRoute
3423343,Clinton,2016-08-04,13:34:00,Interstate
3423346,New Fairfield,2016-09-14,17:23:00,State
3423347,North Haven,2016-09-27,17:09:00,State
3423349,Litchfield,2016-10-23,13:31:00,State
3423350,East Granby,2016-10-25,16:31:00,State
3423352,Windham,2016-11-08,8:16:00,State
3423353,Killingly,2016-11-09,18:06:00,State
3423354,Danbury,2016-12-01,11:50:00,Local
3423355,Preston,2016-12-01,17:24:00,State
3423356,Hartford,2016-12-05,22:42:00,Interstate
3423358,Essex,2016-12-13,19:00:00,State
3424237,Meriden,2017-05-20,16:34:00,State
3425133,Windham,2016-06-08,10:51:00,State
3425134,Stafford,2016-08-29,23:39:00,State
3425135,Andover,2016-09-21,12:12:00,USRoute
3425263,Stratford,2017-05-17,20:59:00,Local
3425279,Vernon,2016-11-17,9:57:00,State
3425419,Plymouth,2017-07-29,0:23:00,Local
3427543,Berlin,2017-06-25,13:40:00,State
3427993,Bristol,2016-11-19,16:55:00,State
3428141,North Haven,2017-09-04,18:21:00,State
3428392,West Hartford,2017-01-25,18:33:00,Local
3429991,Hartford,2017-06-29,17:28:00,Local
3431439,Wallingford,2017-04-17,6:34:00,Local
3432342,Columbia,2016-07-24,16:29:00,USRoute
3432343,Plainfield,2016-09-10,14:18:00,Interstate
3432347,Somers,2016-11-03,5:25:00,Local
3432348,Durham,2016-11-04,8:17:00,Local
3432349,Norwalk,2017-01-26,11:09:00,Local
3432350,Columbia,2017-03-02,14:32:00,USRoute
3432637,East Hartford,2017-09-16,21:51:00,State
3433880,Norwalk,2017-09-15,21:14:00,Local
3434726,Bridgeport,2017-09-11,1:21:00,Local
3434909,Shelton,2017-09-14,19:15:00,State
3435271,Groton,2016-12-22,17:11:00,Local
3435416,Southbury,2016-03-04,7:20:00,USRoute
3435417,North Canaan,2016-05-29,17:17:00,USRoute
3435418,Southington,2016-07-28,9:04:00,Interstate
3435419,Westport,2016-09-28,18:59:00,Interstate
3435421,New Britain,2016-10-28,5:55:00,State
3435425,Deep River,2017-04-01,15:14:00,State
3435810,Hartford,2017-07-18,12:43:00,Unknown
3437246,Meriden,2017-09-17,21:03:00,State
3437267,Naugatuck,2017-09-24,0:54:00,Local
3437583,Wilton,2017-08-16,20:27:00,USRoute
3437668,Danbury,2017-09-21,3:58:00,Local
3438239,East Windsor,2017-04-06,12:42:00,State
3438339,Norwalk,2017-08-12,21:10:00,State
3438460,Sterling,2016-12-28,12:54:00,State
3438799,Madison,2015-06-28,21:08:00,USRoute
3439015,East Hartford,2016-12-01,19:50:00,Interstate
3440072,Norwalk,2016-04-28,23:30:00,State
3442124,Bristol,2017-09-29,14:57:00,Local
3442138,Cheshire,2017-09-26,6:59:00,State
3444011,Lebanon,2017-05-05,14:41:00,Local
3444431,Bristol,2017-10-23,18:10:00,Local
3444626,Bolton,2016-10-04,17:05:00,USRoute
3444627,Preston,2016-12-04,5:35:00,State
3444907,Bristol,2017-09-15,6:46:00,State
3445090,Brooklyn,2016-10-02,2:17:00,State
3445093,Old Lyme,2017-01-22,13:43:00,Interstate
3445557,North Stonington,2017-07-18,13:50:00,State
3445907,Hamden,2017-09-04,16:03:00,Local
3446231,Torrington,2017-07-29,18:02:00,State
3447526,Fairfield,2017-03-09,1:11:00,Interstate
3448080,Brookfield,2016-11-08,3:51:00,USRoute
3448081,Old Lyme,2016-12-01,11:28:00,Interstate
3448082,Meriden,2016-12-25,6:35:00,Interstate
3448928,Milford,2017-02-04,5:26:00,Interstate
3450147,Hartford,2017-05-18,0:22:00,Local
3450184,Norwich,2017-08-19,23:35:00,State
3450401,West Haven,2017-08-23,20:55:00,USRoute
3452784,Norwalk,2016-05-11,21:37:00,USRoute
3452870,Rocky Hill,2016-04-06,12:20:00,Local
3452938,West Haven,2016-02-22,0:58:00,Interstate
3452939,Ashford,2016-04-20,22:15:00,USRoute
3452940,Trumbull,2016-04-30,9:25:00,State
3452941,Brooklyn,2016-04-30,15:40:00,State
3452942,Killingly,2016-05-12,13:48:00,State
3452943,Deep River,2016-06-01,18:27:00,State
3452944,East Haddam,2016-07-26,7:59:00,State
3452945,Sherman,2016-09-10,14:23:00,Local
3452946,Meriden,2016-10-21,15:57:00,Interstate
3452947,Oxford,2016-10-22,6:27:00,Local
3452948,Southbury,2016-12-12,6:37:00,State
3452950,Preston,2016-12-27,10:28:00,State
3452952,Waterford,2017-01-25,23:38:00,Interstate
3453124,Wallingford,2016-02-18,20:00:00,Unknown
3453282,Madison,2016-03-18,11:21:00,Local
3454457,Bristol,2017-09-02,18:47:00,Local
